Component ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occufs in what component(s)-B,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
685,Fisher et al.,LF2019,,chy,,chey1247,me't-,CH:1,,,,,,pin,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: 'pin' in the sense of 'pin down',,,MAM
686,Fisher et al.,LF2019,,chy,,chey1247,mé'ta'om- ,CH:1,,,,,,block,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Ques: Is this a combination of mé'- 'appear' plus ta'om-??""",,,MAM
687,Fisher et al.,LF2019,,chy,,chey1247,mé'to'-,CH:1,,,,,,exchange,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
688,Fisher et al.,LF2019,,chy,,chey1247,mé'tom-,CH:1,,,,,,submit ??,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: ?? is in-text,,,MAM
690,Fisher et al.,LF2019,,chy,,chey1247,mémes(t)-,CH:1,,,,,,"fecal, defecate, shitty, very",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""This initial can be used as a crude slang intensifier meaning 'very'.""",,,MAM
690,Fisher et al.,LF2019,,chy,,chey1247,mémėse-,CH:1,,,,,,"shitty, fecal",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
691,Fisher et al.,LF2019,,chy,,chey1247,mén-,CH:1,,,,*mo:n-,,dig,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
692,Fisher et al.,LF2019,,chy,,chey1247,ménohk-,CH:1,,,,,,show off,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
693,Fisher et al.,LF2019,,chy,,chey1247,mo'kȯhtáv-,CH:1,,,,,,black,,initial,,,,,,,,,,mo'ȯhtáv-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
694,Fisher et al.,LF2019,,chy,,chey1247,mo'ó'x-,CH:1,,,,,,"rough, coarse",,initial,,,,,,,,,,mo'ó'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
695,Fisher et al.,LF2019,,chy,,chey1247,mo'óhkon- ,CH:1,,,,,,dry hard,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
696,Fisher et al.,LF2019,,chy,,chey1247,mo'on-,CH:1,,,,,,beautiful,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
697,Fisher et al.,LF2019,,chy,,chey1247,móhe-,CH:1,,,,,,"gather, assemble",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
698,Fisher et al.,LF2019,,chy,,chey1247,móht-,CH:1,,,,*ma:t-,,move,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
699,Fisher et al.,LF2019,,chy,,chey1247,momáta'- ,CH:1,,,,,,angry,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
700,Fisher et al.,LF2019,,chy,,chey1247,momé'aév-,CH:1,,,,,,bloody,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
701,Fisher et al.,LF2019,,chy,,chey1247,moméh- ,CH:1,,,,,,"lumpy, curdled",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
702,Fisher et al.,LF2019,,chy,,chey1247,moméno'-,CH:1,,,,,,bunched; in a group; clustered,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
703,Fisher et al.,LF2019,,chy,,chey1247,moménov-,CH:1,,,,,,rugged ??,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: ?? is in-text,,,MAM
704,Fisher et al.,LF2019,,chy,,chey1247,momése-,CH:1,,,,,,sort,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
705,Fisher et al.,LF2019,,chy,,chey1247,momo'-,CH:1,,,,,,noisy,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
706,Fisher et al.,LF2019,,chy,,chey1247,momóht-,CH:1,,,,,,move (repeatedly),,initial,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Non-reduplicated móht-. Etym: cf. M mama:ceqtaw.""",,,MAM
707,Fisher et al.,LF2019,,chy,,chey1247,momoto-,CH:1,,,,,,uncomfortable,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
708,Fisher et al.,LF2019,,chy,,chey1247,mon-,CH:1,,,,,,"choose, pick, select",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
709,Fisher et al.,LF2019,,chy,,chey1247,mosé(šk)an-,CH:1,,,,,,brown,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
710,Fisher et al.,LF2019,,chy,,chey1247,mox- ,CH:1,,,,,,"brush, sweep",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
711,Fisher et al.,LF2019,,chy,,chey1247,na'h-,CH:1,,,,,,three,,initial,,,,,,,,,,na'he-,,na'n- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
712,Fisher et al.,LF2019,,chy,,chey1247,ná'som(e)- ,CH:1,,,,,,"wither, stale",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
713,Fisher et al.,LF2019,,chy,,chey1247,ná'tse-,CH:1,,,,,,"exhausted, die",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
714,Fisher et al.,LF2019,,chy,,chey1247,naest-,CH:1,,,,,,all in one place,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
715,Fisher et al.,LF2019,,chy,,chey1247,nȧha'-,CH:1,,,,,,catch,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
716,Fisher et al.,LF2019,,chy,,chey1247,nȧhah-,CH:1,,,,,,wild,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
717,Fisher et al.,LF2019,,chy,,chey1247,nȧhahk-,CH:1,,,,,,energetic,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
718,Fisher et al.,LF2019,,chy,,chey1247,nȧhest-,CH:1,,,,,,"avoid, forbid",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
719,Fisher et al.,LF2019,,chy,,chey1247,nȧhestónev-,CH:1,,,,,,"forbidden, taboo",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
720,Fisher et al.,LF2019,,chy,,chey1247,nanévėsév-,CH:1,,,,,,"clear, transparent",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
722,Fisher et al.,LF2019,,chy,,chey1247,náno's-,CH:1,,,,,,"best, most, supreme",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
722,Fisher et al.,LF2019,,chy,,chey1247,náno't-,CH:1,,,,,,best,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: variant of náno's-?,,,MAM
723,Fisher et al.,LF2019,,chy,,chey1247,ne'evá-,CH:1,,,,,,"mark, represent, signal, identify, guide, indicate, show",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
724,Fisher et al.,LF2019,,chy,,chey1247,ne'evá(v)-,CH:1,,,,,,"identified, recognized",,,,,,,,,,,,ne'eváve-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
727,Fisher et al.,LF2019,,chy,,chey1247,né's-,CH:1,,,,*kyii's-,,"extract, remove",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
727,Fisher et al.,LF2019,,chy,,chey1247,né'se-,CH:1,,,,,,"take off, doff",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
727,Fisher et al.,LF2019,,chy,,chey1247,né't-,CH:1,,,,,,"extract, empty, doff, remove",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
728,Fisher et al.,LF2019,,chy,,chey1247,néh-,CH:1,,,,,,"quickly, soon",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
729,Fisher et al.,LF2019,,chy,,chey1247,nėh(e)-,CH:1,,,,*kesii-,,wipe,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
730,Fisher et al.,LF2019,,chy,,chey1247,néham-,CH:1,,,,,,sneak up,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
731,Fisher et al.,LF2019,,chy,,chey1247,nėhp-,CH:1,,,,*kep-,,"cover, block, close, obstruct",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
732,Fisher et al.,LF2019,,chy,,chey1247,nėhpa'é-,CH:1,,,,,,obstruct,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
733,Fisher et al.,LF2019,,chy,,chey1247,ném-,CH:1,,,,,,NG,,initial,,,,,,,,,,,,,,,,-néméné,,,V,AI,crooked face,,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
735,Fisher et al.,LF2019,,chy,,chey1247,néma'-,CH:1,,,,,,"circle, around, circular, revolve",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
735,Fisher et al.,LF2019,,chy,,chey1247,néma'e-,CH:1,,,,,,"circular, around, revolve",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM: probably allomorph of néma'-,,,MAM
736,Fisher et al.,LF2019,,chy,,chey1247,nenóv-,CH:1,,,,,,shortly,,initial,,,,,,,,,,nonóv-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
737,Fisher et al.,LF2019,,chy,,chey1247,neó'k-,CH:1,,,,,,tight fit,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
738,Fisher et al.,LF2019,,chy,,chey1247,nes-,CH:1,,,,,,"heat, hot",,initial,,,,,,,,,,nėš-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
739,Fisher et al.,LF2019,,chy,,chey1247,nés-,CH:1,,,,,,two,,initial,,,,,,,,,,néš-,,néše-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
740,Fisher et al.,LF2019,,chy,,chey1247,nėše'še-,CH:1,,,,,,wash,,initial,,,,,,,,,,nėše'(h)-,,nėše'x-,,nėše'h-,,-nėše'šėhe'oná,,,V,AI,wash hands,,LF2019,-nėše'xonenehe,,,V,AI,brush teeth (of self),,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
741,Fisher et al.,LF2019,,chy,,chey1247,nėsenóv-,CH:1,,,,,,very bad,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
742,Fisher et al.,LF2019,,chy,,chey1247,nėšéš(e)-,CH:1,,,,,,"mourn, mournful",,initial,,,,,,,,,,,,,,,,-nėšéšenoné,,,V,AI,"sing for the dead, grieve sing",,LF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
743,Fisher et al.,LF2019,,chy,,chey1247,nėsét(sėst)-,CH:1,,,,,,"angry, disagree, dislike",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
744,Fisher et al.,LF2019,,chy,,chey1247,nėšev-,CH:1,,,,,,"fast, rapid",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
745,Fisher et al.,LF2019,,chy,,chey1247,nėšéx-,CH:1,,,,,,pull through,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
746,Fisher et al.,LF2019,,chy,,chey1247,néške-,CH:1,,,,,,"perked, flutter ??, ripple ??",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: ?? is in-text,,,MAM
747,Fisher et al.,LF2019,,chy,,chey1247,nėšková- ,CH:1,,,,,,striped,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
748,Fisher et al.,LF2019,,chy,,chey1247,nésov-,CH:1,,,,,,"separate, divide; in two",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
749,Fisher et al.,LF2019,,chy,,chey1247,neta'-,CH:1,,,,,,stake claim,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
750,Fisher et al.,LF2019,,chy,,chey1247,nétȧhév-,CH:1,,,,,,different,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
751,Fisher et al.,LF2019,,chy,,chey1247,netoe-,CH:1,,,,,,itch,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
752,Fisher et al.,LF2019,,chy,,chey1247,nétov-,CH:1,,,,,,in common,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
753,Fisher et al.,LF2019,,chy,,chey1247,név-,CH:1,,,,,,four,,initial,,,,,,,,,,néve-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
754,Fisher et al.,LF2019,,chy,,chey1247,nėxahp-,CH:1,,,,,,dull,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
755,Fisher et al.,LF2019,,chy,,chey1247,nėxo'-,CH:1,,,,,,raw,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
756,Fisher et al.,LF2019,,chy,,chey1247,nėxoóht-,CH:1,,,,,,cute,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
757,Fisher et al.,LF2019,,chy,,chey1247,no'-,CH:1,,,,,,"also, include",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
758,Fisher et al.,LF2019,,chy,,chey1247,nó'ėse-,CH:1,,,,,,over,,initial,,,,,,,,,,nó'ės(t)-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
759,Fisher et al.,LF2019,,chy,,chey1247,no'hé-,CH:1,,,,,,aside,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
760,Fisher et al.,LF2019,,chy,,chey1247,no'k-,CH:1,,,,,,"one, alone",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
761,Fisher et al.,LF2019,,chy,,chey1247,nó'ovóne-,CH:1,,,,,,row - in a,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(As in ""in a row"")",,,MAM
762,Fisher et al.,LF2019,,chy,,chey1247,nó'tom-,CH:1,,,,,,first,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Etym: cf. M nae:'tam.""",,,MAM
763,Fisher et al.,LF2019,,chy,,chey1247,nóa-,CH:1,,,,,,"giveaway, give at a feast",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
764,Fisher et al.,LF2019,,chy,,chey1247,nóht-,CH:1,,,,,,approach,,initial,,,,,,,,,,nóse-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
766,Fisher et al.,LF2019,,chy,,chey1247,nóht-,CH:1,,,,,,"fetch, go for",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
766,Fisher et al.,LF2019,,chy,,chey1247,nȯht- ,CH:1,,,,*natw-,,"search for, seek",,initial,,,,,,,,,,nȯs-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
767,Fisher et al.,LF2019,,chy,,chey1247,nȯhtóv-,CH:1,,,,,,know how to,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Etym: cf. O nita:- (N).""",,,MAM
766,Fisher et al.,LF2019,,chy,,chey1247,nȯhtse-,CH:1,,,,,,"look for, seek, search",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
769,Fisher et al.,LF2019,,chy,,chey1247,nóm-,CH:1,,,,,,go with the wind,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
770,Fisher et al.,LF2019,,chy,,chey1247,nomone-,CH:1,,,,,,"drowsy, sleepy",,initial,,,,,,,,,,nomon-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
771,Fisher et al.,LF2019,,chy,,chey1247,nonáh-,CH:1,,,,,,alternate,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
772,Fisher et al.,LF2019,,chy,,chey1247,nonáoht- ,CH:1,,,,,,deliberate,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
773,Fisher et al.,LF2019,,chy,,chey1247,noné'k-,CH:1,,,,,,"smeared, streaked",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
774,Fisher et al.,LF2019,,chy,,chey1247,nonétse'om-,CH:1,,,,,,tame,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
775,Fisher et al.,LF2019,,chy,,chey1247,nonom-,CH:1,,,,,,"quiver, shake",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
776,Fisher et al.,LF2019,,chy,,chey1247,nonótov-,CH:1,,,,,,"hurry, fast, quick, nervous",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
777,Fisher et al.,LF2019,,chy,,chey1247,nóoh-,CH:1,,,,,,"dip out, ladle",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
778,Fisher et al.,LF2019,,chy,,chey1247,nooht-,CH:1,,,,,,"omit, leave out",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
779,Fisher et al.,LF2019,,chy,,chey1247,noón-,CH:1,,,,,,"brown, faded, dried up",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
780,Fisher et al.,LF2019,,chy,,chey1247,nót- ,CH:1,,,,,,"enemy, alien, another tribe member",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
781,Fisher et al.,LF2019,,chy,,chey1247,nótová-,CH:1,,,,,,stray,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
782,Fisher et al.,LF2019,,chy,,chey1247,nóv-,CH:1,,,,,,"slow, late",,initial,,,,,,,,,,nóve-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
783,Fisher et al.,LF2019,,chy,,chey1247,ó'-,CH:1,,,,,,dry,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
784,Fisher et al.,LF2019,,chy,,chey1247,ó'a'-,CH:1,,,,,,sharp,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
785,Fisher et al.,LF2019,,chy,,chey1247,o'ene- ,CH:1,,,,,,"pick, harvest",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
786,Fisher et al.,LF2019,,chy,,chey1247,o'ha'(e)-,CH:1,,,,,,miss,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
787,Fisher et al.,LF2019,,chy,,chey1247,o'hém-,CH:1,,,,,,scarce,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
788,Fisher et al.,LF2019,,chy,,chey1247,o'hóhk-,CH:1,,,,,,choke,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
789,Fisher et al.,LF2019,,chy,,chey1247,o'hohtá'-,CH:1,,,,,,kick,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
790,Fisher et al.,LF2019,,chy,,chey1247,ó'ȯht-,CH:1,,,,,,mistake,,initial,,,,,,,,,,ó'ȯs(e)-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
791,Fisher et al.,LF2019,,chy,,chey1247,o'ome-,CH:1,,,,,,"bypass, detour, skip",,initial,,,,,,,,,,o'om-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"o'om- just defined as 'bypass, detour'",,,MAM
792,Fisher et al.,LF2019,,chy,,chey1247,ó'otóm(e)-,CH:1,,,,,,full,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
793,Fisher et al.,LF2019,,chy,,chey1247,o'sóe,CH:1,,,,,,play,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
794,Fisher et al.,LF2019,,chy,,chey1247,ó'x-,CH:1,,,,,,"split, break open, half",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
795,Fisher et al.,LF2019,,chy,,chey1247,oé'tov- ,CH:1,,,,,,"stumble, uncoordinated",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GVM: Description says ""redup ??"" so unsure if this -is- a reduplicated form or if it -has- a reduplicated form",,,MAM
796,Fisher et al.,LF2019,,chy,,chey1247,oéhnov-,CH:1,,,,,,"patient, faithful",,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
797,Fisher et al.,LF2019,,chy,,chey1247,óeom-,CH:1,,,,,,mourn,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
798,Fisher et al.,LF2019,,chy,,chey1247,oes-,CH:1,,,,,,discharge,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
