ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Allomorph-C,Condition-C,Allomorph-D,Condition-D,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains component (enter)-B,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
193,Inglis,SI1986a,0212,mic,,mikm1235,-lam,MK:F-S,,,,,,breathe,breathe,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
553,Inglis,SI1986a,0131,mic,,mikm1235,wasoq-,MK:F-S,,,,,,"clear, bright","bright, clear",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
505,Inglis,SI1986a,0130,mic,,mikm1235,sepuse-,MK:F-S,,,,,,bring to a point,bring (to a point),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
401,Inglis,SI1986a,0127,mic,,mikm1235,la'taqsun-,MK:F-S,,,,,,bucket,bucket,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
475,Inglis,SI1986a,0129,mic,,mikm1235,paqsipke-,MK:F-S,,,,,,burst,burst,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
87,Inglis,SI1986a,0210,mic,,mikm1235,-atq,MK:F-S,,,,,,bushy (of woods or facial hair),bushy,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
490,Inglis,SI1986a,0130,mic,,mikm1235,pukw-,MK:F-S,,,,,,bushy,bushy,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
143,Inglis,SI1986a,0211,mic,,mikm1235,-ikj,MK:F-S,,,,,,buttocks,"anus, ass, butt, buttocks, rump",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
457,Inglis,SI1986a,0129,mic,,mikm1235,ne'ia-,MK:F-S,,,,,,"call upon, visit","call on, visit",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
133,McCulloch,GM2013b,"0008,0018",mic,,mikm1235,-i'si,MK:1,,,,,,"speak, call","call, speak",final,,,CONCR
454,McCulloch,GM2013b,"0035,0039",mic,,mikm1235,nata-,MK:1,,,,,,"can, know how","can, know (how)",initial
424,Inglis,SI1986a,0128,mic,,mikm1235,me'si-,MK:F-S,,,,,,"unable, cannot","cannot, unable",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
261,Inglis,SI1986a,0213,mic,,mikm1235,-ulk,MK:F-S,,,,*o.θak,,canoe,canoe,final,,,,,,,,,,-lk,,,,,,,,,,,,,,,,,,,,,,"*o.θak 'canoe, boat'",,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
395,Inglis,SI1986a,0127,mic,,mikm1235,kwitn-,MK:F-S,,,,,,canoe,canoe,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
400,Inglis,SI1986a,0127,mic,,mikm1235,la'skw-,MK:F-S,,,,,,cards,card,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
405,Inglis,SI1986a,0127,mic,,mikm1235,lasuku-,MK:F-S,,,,,,cards,card,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
420,Inglis,SI1986a,0128,mic,,mikm1235,matu-,MK:F-S,,,,,,casual,casual,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
496,Inglis,SI1986a,0130,mic,,mikm1235,sa'se'w-,MK:F-S,,,,,,"change, exchange","change, exchange",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
223,Inglis,SI1986a,0213,mic,,mikm1235,-qamik,MK:F-S,,,,,,character,character,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
513,Inglis,SI1986a,0130,mic,,mikm1235,soq-,MK:F-S,,,,,,chew,chew,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
390,Inglis,SI1986a,0127,mic,,mikm1235,kitto'q-,MK:F-S,,,,,,circle,circle,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
550,Inglis,SI1986a,0131,mic,,mikm1235,waqam-,MK:F-S,,,,,,clean,clean,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
514,Inglis,SI1986a,0130,mic,,mikm1235,soq-,MK:F-S,,,,,,close,close,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
187,Inglis,SI1986a,0212,mic,,mikm1235,-ku,MK:F-S,,,,*akohm,,clothes,clothing,medial,,,,,,,,,,-kum,,-kut,,,,,,,,,,,,,,,,,,,,*akohm 'blanket',,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
226,Inglis,SI1986a,0213,mic,,mikm1235,-qwan,MK:F-S,,,,,,clothing,clothing,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
521,Inglis,SI1986a,0131,mic,,mikm1235,tek-,MK:F-S,,,,,,cold,cold,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
436,Inglis,SI1986a,0128,mic,,mikm1235,mesqana-,MK:F-S,,,,,,collapse of body,collapse (body),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
414,Inglis,SI1986a,0128,mic,,mikm1235,maqan-,MK:F-S,,,,,,confuse,confuse,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
101,Inglis,SI1986a,0210,mic,,mikm1235,-e'kmuti,MK:F-S,,,,,,container,container,final,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
566,McCulloch,GM2013b,"0021,0025,0034,0035",mic,,mikm1235,wissugw-,MK:1,,,,,,cook,cook,initial
530,Inglis,SI1986a,0131,mic,,mikm1235,tetapu-,MK:F-S,,,,,,correct,correct,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
301,Inglis,SI1986a,0125,mic,,mikm1235,eki-,MK:F-S,,,,,,"count, read","count, read",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
384,Inglis,SI1986a,0127,mic,,mikm1235,ki-,MK:F-S,,,,,,"count, read","count, read",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
183,Inglis,SI1986a,0212,mic,,mikm1235,-ki,MK:F-S,,,,*aki,,"count, read, send","count, read, send",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
58,Inglis,SI1986a,0209,mic,,mikm1235,-apek,MK:F-S,,,,,,crawl,crawl,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
325,McCulloch,GM2013b,"0011,0012,0034,0035",mic,,mikm1235,etl-,MK:1,,,,,,"process, make, create","create, make, process (V)",final
247,Inglis,SI1986a,0213,mic,,mikm1235,-tem,MK:F-S,,,,*atwe.mo,,cry,cry,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
293,Inglis,SI1986a,0124,mic,,mikm1235,atki-,MK:F-S,,,,,,cry,cry,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
13,Inglis,SI1986a,0279,mic,,mikm1235,-(ɨ)s,MK:F-S,,,,,,cut ,cut,final,TA,,,,,,,,-ɨs,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
174,Inglis,SI1986a,0279,mic,,mikm1235,-ɨs,MK:F-S,,,,,,cut,cut,final,TI,,,,,,,-(ɨ)s,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
229,Inglis,SI1986a,0246,mic,,mikm1235,-sawe,MK:F-S,,,,,,cutting,cut,final,AI,,,,,,-sawe,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
230,Inglis,SI1986a,0246,mic,,mikm1235,-sawe,MK:F-S,,,,,,cutting,cut,final,II,,,,,-sawe,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
524,Inglis,SI1986a,0131,mic,,mikm1235,tem-,MK:F-S,,,,,,"sever, cut","cut, sever",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
213,Inglis,SI1986a,0213,mic,,mikm1235,-oqs ,MK:F-S,,,,,,"round, cylindrical","cylindrical, round, CLASSIFIER",medial,,,,,,,,,,-oqsk,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
62,Inglis,SI1986a,0210,mic,,mikm1235,-apn,MK:F-S,,,,,,dawn,dawn,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""< root: wapn- (dawn)""",,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
548,Inglis,SI1986a,0131,mic,,mikm1235,wapn-,MK:F-S,,,,,,dawn,dawn,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
369,Inglis,SI1986a,0126,mic,,mikm1235,kekn-,MK:F-S,,,,,,decorate,decorate,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
141,Inglis,SI1986a,0211,mic,,mikm1235,-ijj,MK:F-S,,,,,,defecate,defecate,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
433,Inglis,SI1986a,0128,mic,,mikm1235,menaq-,MK:F-S,,,,,,"delicate, weak","delicate, weak",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
313,Inglis,SI1986a,0125,mic,,mikm1235,enm-,MK:F-S,,,,,,opposite direction,direction (opposite),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
427,Inglis,SI1986a,0128,mic,,mikm1235,mejik-,MK:F-S,,,,,,dirty,dirt,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
565,Inglis,SI1986a,0132,mic,,mikm1235,win-,MK:F-S,,,,,,"messy, dirty","dirty, messy",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
317,Inglis,SI1986a,0125,mic,,mikm1235,ept-,MK:F-S,,,,,,dish,dish,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
17,Inglis,SI1986a,0101,,,mikm1235,-a,,,,,,,double goal,DITRANSITIVE,final,TA
115,Inglis,SI1986a,0278,mic,,mikm1235,-ew,MK:F-S,,,,,,double goal,DITRANSITIVE,final,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
452,Inglis,SI1986a,0129,mic,,mikm1235,naskw-,MK:F-S,,,,,,divide in half,"divide, half",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
331,Inglis,SI1986a,0125,mic,,mikm1235,ewn-,MK:F-S,,,,,,dizzy,dizzy,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
308,McCulloch,GM2013b,"0012,0017,0019,0020",mic,,mikm1235,elugw-,MK:1,,,,,,"work, do","do, work",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,el-,-ugw,,,,"GVM: P.12: ""possibly a complex of el- root + -ugw medial"""
466,Inglis,SI1986a,0129,mic,,mikm1235,nis-,MK:F-S,,,,,,down,down,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
82,Inglis,SI1986a,0210,mic,,mikm1235,-ateji,MK:F-S,,,,,,drag,drag,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
448,Inglis,SI1986a,0129,mic,,mikm1235,nap-,MK:F-S,,,,,,draw,draw,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
219,Inglis,SI1986a,0213,mic,,mikm1235,-pis,MK:F-S,,,,,,dressed,dress,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
408,Inglis,SI1986a,0127,mic,,mikm1235,makot-,MK:F-S,,,,,,dress,dress,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
319,Inglis,SI1986a,0125,mic,,mikm1235,esamqw-,MK:F-S,,,,,,drink,drink (V),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
158,Inglis,SI1986a,0211,mic,,mikm1235,-ipia,MK:F-S,,,,,,dry,dry,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
467,Inglis,SI1986a,0129,mic,,mikm1235,niwe-,MK:F-S,,,,,,dry out,dry out,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
406,Inglis,SI1986a,0127,mic,,mikm1235,lu'su-,MK:F-S,,,,,,duties,duty,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
206,Inglis,SI1986a,0212,mic,,mikm1235,-o'kuom,MK:F-S,,,,,,dwelling,"dwelling, house",final,N,,,,,,,,,-ukuom,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
164,Inglis,SI1986a,0212,mic,,mikm1235,-istaqan,MK:F-S,,,,,,ears,ear,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""< possessed stem: nsituaqan (my ear)""",,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
450,Inglis,SI1986a,0129,mic,,mikm1235,naqsi-,MK:F-S,,,,,,easily,easily,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
80,Inglis,SI1986a,0244,mic,,mikm1235,-atal,MK:F-S,,,,,,eat,eat,final,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
364,Inglis,SI1986a,0126,mic,,mikm1235,ka'tew-,MK:F-S,,,,,,eel,eel,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
541,Inglis,SI1986a,0131,mic,,mikm1235,wa'w-,MK:F-S,,,,,,egg,egg,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
290,Inglis,SI1986a,0124,mic,,mikm1235,asamaj-,MK:F-S,,,,,,"fancy, elegant","elegant, fancy",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
274,Inglis,SI1986a,0124,mic,,mikm1235,aklasi-,MK:F-S,,,,,,English,English,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
526,Inglis,SI1986a,0131,mic,,mikm1235,tep-,MK:F-S,,,,,,enough,enough,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
474,Inglis,SI1986a,0129,mic,,mikm1235,paqas-,MK:F-S,,,,,,enter the water,enter (water),initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
30,Inglis,SI1986a,0244,mic,,mikm1235,-a’la,MK:F-S,,,,,,equivalent in volume to...,equivalent in volume to,final,AI,,,,,,-a’la,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
559,Inglis,SI1986a,0132,mic,,mikm1235,wesam-,MK:F-S,,,,,,excess,excess,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
382,Inglis,SI1986a,0127,mic,,mikm1235,ketme-,MK:F-S,,,,,,to extinction,"extinct, to (extinction)",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
472,Inglis,SI1986a,0129,mic,,mikm1235,pajit-,MK:F-S,,,,,,extremely,extremely,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
146,Inglis,SI1986a,0211,mic,,mikm1235,-ikw,MK:F-S,,,,*i.nkw(e.),,eyes,eye,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*i.nkw(e.) 'eyes, face'",,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
182,Inglis,SI1986a,0212,mic,,mikm1235,-k(w)(e),MK:F-S,,,,*exkwe.,,"head, face","face, head",medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*exkwe. 'head',,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
40,Inglis,SI1986a,0209,mic,,mikm1235,-aje,MK:F-S,,,,,,facing,facing,medial,,,,,,,,,,-eje,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
381,Inglis,SI1986a,0127,mic,,mikm1235,ketkw-,MK:F-S,,,,,,facing,facing,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
280,McCulloch,GM2013b,"0007,0035,0044",mic,,mikm1235,amal-,MK:1,,,,,,fancy,fancy,initial
351,McCulloch,GM2013b,"0024,0035",mic,,mikm1235,jaqal-,MK:1,,,,,,fast,fast,initial
372,Inglis,SI1986a,0126,mic,,mikm1235,kesikaw-,MK:F-S,,,,,,"loud, fast","fast, loud",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
451,Inglis,SI1986a,0129,mic,,mikm1235,nas-,MK:F-S,,,,,,"put on, fasten","fasten, put on",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
208,Inglis,SI1986a,0212,mic,,mikm1235,-o'mi,MK:F-S,,,,,,"fat, grease","fat (N), grease (N)",final,N,,,,,,,,,-u'mi,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
362,McCulloch,GM2013b,"0023,0027",mic,,mikm1235,jip-,MK:1,,,,,,fear,fear,initial
104,Inglis,SI1986a,0210,mic,,mikm1235,-e'skw,MK:F-S,,,,*eθkwe.w,,woman,"female, woman",final,N,,,,,,,,,-i'skw,,-skw,,,,,,,,,,,,,,,,,,,,*eθkwe.w 'woman',,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
298,Inglis,SI1986a,0124,mic,,mikm1235,e'pit-,MK:F-S,,,,,,woman,"female, woman",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
397,Inglis,SI1986a,0127,mic,,mikm1235,l'lut-,MK:F-S,,,,,,fence,fence,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
506,Inglis,SI1986a,0130,mic,,mikm1235,sespe-,MK:F-S,,,,,,"restless, fidgety","fidgety, restless",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
418,Inglis,SI1986a,0128,mic,,mikm1235,matn-,MK:F-S,,,,,,fight,fight,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald",MAM
18,Inglis,SI1986a,0244,mic,,mikm1235,-a,MK:F-S,,,,,,NG,,final,AI,,,,,,-a,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
19,Inglis,SI1986a,0244,mic,,mikm1235,-a,MK:F-S,,,,,,NG,,final,II,,,,,-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
20,Inglis,SI1986a,0278,mic,,mikm1235,-a,MK:F-S,,,,,,NG,,final,TA,,,,,,,,-a,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
23,Inglis,SI1986a,0278,mic,,mikm1235,-a ,MK:F-S,,,,,,NG,,final,TI,,,,,,,-a,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
24,Inglis,SI1986a,0244,mic,,mikm1235,-a’,MK:F-S,,,,,,NG,,final,AI,,,,,,-a’,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard Jeddore, Bernie Francis, Peter Marshall, Nancy Sylliboy, Barbara MacDonald"
