ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Base Category (if secondary)-B,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Allomorph-C,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Formative/component occurs in what component(s)-B,Formative/component occurs in what component(s)-C,Formative/component occurs in what component(s)-D,Contains component (enter)-A,Contains formative (enter)-A,Contains formative (enter)-B,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
1927,Hewson,JH_nd-a,0196,alg,,algo1256,*no·nl-,PA:6,,,,,,suck,suck,initial
1928,Hewson,JH_nd-a,0197,alg,,algo1256,*no·nšye·-,PA:6,,,,,,female,"female, woman",initial
1929,Hewson,JH_nd-a,0197,alg,,algo1256,*no·nt-,PA:6,,,,,,hear,hear,initial
1930,Hewson,JH_nd-a,0197,alg,,algo1256,*no·t-,PA:6,,,,,,"pursue, hunt","hunt, pursue",initial
1931,Hewson,JH_nd-b,0197,alg,,algo1256,*nso,PA:6,,,,,,middle reflexive,"MIDDLE, REFLEXIVE",final,AI,,,Y,TA,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: Very unsure about this one
1932,Hewson,JH_nd-b,0197,alg,,algo1256,*nt,PA:6,,,,,,NG,,final,TI
1933,Hewson,JH_nd-b,0197,alg,,algo1256,*ntaw,PA:6,,,,,,two goal,DITRANSITIVE,final,TA
1934,Hewson,JH_nd-b,0198,alg,,algo1256,*nte:,PA:6,,,,,,middle reflexive,"MIDDLE, REFLEXIVE",final,AI,,,Y,TA,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: Very unsure about this one
1935,Hewson,JH_nd-a,0198,alg,,algo1256,*nya·θanw-,PA:6,,,,,,five,five,initial
1936,Pentland,DP2005,0330,alg,,algo1256,*nye·w-,PA:6,,,,,,four,four,initial
1937,Hewson,JH_nd-a,0198,alg,,algo1256,*nye·w(aw)-,PA:6,,,,,,four,four,initial
1938,Hewson,JH_nd-a,0199,alg,,algo1256,*nyi·myi-,PA:6,,,,,,dance,dance,initial
1939,Hewson,JH_nd-a,0200,alg,,algo1256,*nyi·paw-,PA:6,,,,,,night,night,initial
1940,Hewson,JH_nd-a,0200,alg,,algo1256,*nyi·š(a)w-,PA:6,,,,,,two,two,initial
1941,Hewson,JH_nd-a,0200,alg,,algo1256,*nyi·sa·n-,PA:6,,,,,,dangerous,danger,initial
1942,Hewson,JH_nd-a,0201,alg,,algo1256,*nyi·šk-,PA:6,,,,,,"impede, trouble","impede, trouble",initial
1943,Hewson,JH_nd-b,0199,alg,,algo1256,*o,PA:6,,,,,,middle; do an action,"do, MIDDLE",final,AI,,,Y,TA
1945,Hewson,JH_nd-b,0198,alg,,algo1256,*o:nšye:,PA:6,,,,,,bear offspring
1946,Hewson,JH_nd-b,0199,alg,,algo1256,*o:te:,PA:6,,,,,,"crawl; household group, dwelling, camp"
1947,Hewson,JH_nd-b,0199,alg,,algo1256,*o:te:wen,PA:6,,,,,,settlement,settlement,initial
1948,Hewson,JH_nd-a,0203,alg,,algo1256,*o·te·wen-,PA:6,,,,,,"town, village","town, village",initial
1949,Goddard,IG1979a,0072,alg,,algo1256,*o·θ-,PA:6,,,,,,canoe,canoe,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IG gives as stem, I have labeled as an initial -SL",,MAM
1951,Aubin,GA1975b,0119,alg,,algo1256,*ol-,PA:4,,,,,,arrange,arrange,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B125.135
1952,Aubin,GA1975b,0120,alg,,algo1256,*omp-,PA:4,,,,,,up,up,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B125.154
1953,Hewson,JH_nd-b,0198,alg,,algo1256,*ont,PA:6,,,,,,carry on the back,carry (on back),final,TI,,,,,,,,*o:m
1954,Hewson,JH_nd-b,0200,alg,,algo1256,*osw,PA:6,,,,,,quadruped
1955,Hewson,JH_nd-b,0200,alg,,algo1256,*ot,PA:6,,,,,,shoot,shoot,final,TI
1956,Hewson,JH_nd-b,0201,alg,,algo1256,*ota:pya:n,PA:6,,,,,,"sled, vehicle","sled, vehicle",initial
1957,Aubin,GA1975b,0122,alg,,algo1256,*otehs-,PA:4,,,,,,"reach, arrive","arrive, reach",initial,,,,,,,,,,,,,,,*otehši-,,,V,AI,"reach, arrive",,GA1975b;0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc35a.42; *otehši- Mc35a.42
1958,Aubin,GA1975b,0122,alg,,algo1256,*otehθ-,PA:4,,,,,,"reach, arrive","arrive, reach",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc35a.42
1959,Hewson,JH_nd-b,0201,alg,,algo1256,*owe:,PA:6,,,,,,"speak, talk, make a sound"
1960,Hewson,JH_nd-b,0201,alg,,algo1256,*oθ(ak),PA:6,,,,,,canoe
1961,Aubin,GA1975b,0125,alg,,algo1256,*pa:hp-,PA:4,,,,,,"laugh, mock","laugh, mock",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conjunct' He73.154
1962,Aubin,GA1975b,0125,alg,,algo1256,*pa:nkw-,PA:4,,,,,,dry,dry,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Go65.216
1963,Aubin,GA1975b,0125,alg,,algo1256,*pa:šk-,PA:4,,,,,,burst,burst,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.120
1964,Hewson,JH_nd-b,0201,alg,,algo1256,*pa:šk(e:),PA:6,,,,,,burst,burst,initial
1965,Hewson,JH_nd-a,0204,alg,,algo1256,*pa·hp(iw)-,PA:6,,,,,,laugh,laugh,initial
1966,Hewson,JH_nd-a,0204,alg,,algo1256,*pa·k-,PA:6,,,,,,swollen; knock,"knock, swollen",initial
1967,Goddard,IG1965,0216,alg,,algo1256,*pa·nkw-,PA:6,,,,,,dry,dry,initial
1968,Hewson,JH_nd-a,0205,alg,,algo1256,*pa·šiči-,PA:6,,,,,,"across, over","across, over",initial
1969,Hewson,JH_nd-a,0205,alg,,algo1256,*pa·šis-,PA:6,,,,,,"across, over","across, over",initial
1970,Hewson,JH_nd-a,0205,alg,,algo1256,*pa·šit-,PA:6,,,,,,"across, over","across, over",initial
1971,Goddard,IG1971,0144,alg,,algo1256,*pa·šk,PA:6,,,,,,"burst open, (wide) open","burst, open",initial
1973,Hewson,JH_nd-a,0205,alg,,algo1256,*pa·šk(w)-,PA:6,,,,,,burst,burst,initial
1974,Hewson,JH_nd-a,0204,alg,,algo1256,*pa·ʔs-,PA:6,,,,,,"stuck; evil, retribution",,initial
1975,Hewson,JH_nd-a,0204,alg,,algo1256,*pa·ʔt(aw)-,PA:6,,,,,,"stuck; evil, retribution",,initial
1976,Hewson,JH_nd-a,0205,alg,,algo1256,*pa·ʔθ-,PA:6,,,,,,break,break,initial
1977,Hewson,JH_nd-a,0206,alg,,algo1256,*pa·θk-,PA:6,,,,,,"open, part","open (V), part (V)",initial
1978,Siebert,FS1941,0300,alg,,algo1256,*pa·θken-,PA:6,,,,,,"uncover, break open by hand","break open, uncover",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVM: Probably a stem?
1979,Bloomfield,LB1946,0120,alg,,algo1256,*paašk-,PA:1,,,,,,burst,burst,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
1980,Goddard,IG1980,0148,alg,,algo1256,*pačp-,PA:2,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
1981,Hewson,JH_nd-b,0202,alg,,algo1256,*pah,PA:6,,,,,,run off,run off,final,TA,,,,,,*paho
1982,Hewson,JH_nd-b,0202,alg,,algo1256,*paho,PA:6,,,,,,run off,run off,final,AI,,,,,,,,*pah
1983,Hewson,JH_nd-b,0202,alg,,algo1256,*pahtaw,PA:6,,,,,,run
1984,Hewson,JH_nd-b,0202,alg,,algo1256,*pahtw,PA:6,,,,,,run
1985,Hewson,JH_nd-b,0203,alg,,algo1256,*pak,PA:6,,,,,,"green, greenery, leaf","green, greenery, leaf",medial
1986,Hewson,JH_nd-b,0204,alg,,algo1256,*pak,PA:6,,,,,,"violent movement; bump, knock; set down; strike, beat",,initial
1989,Hockett,CH1981,0070,alg,,algo1256,*pāk-,PA:7,,,,,,"dry, hard","dry, hard",initial
1990,Hewson,JH_nd-a,0208,alg,,algo1256,*paka·n-,PA:6,,,,,,walnut,walnut,initial
1991,Hewson,JH_nd-a,0208,alg,,algo1256,*pakam-,PA:6,,,,,,arrive,arrive,initial
1992,Hewson,JH_nd-b,0203,alg,,algo1256,*pakw,PA:6,,,,,,"green, greenery, leaf","green, greenery, leaf",final,N
1993,Hewson,JH_nd-a,0209,alg,,algo1256,*pakw(an)(e·)-,PA:6,,,,,,perforate,perforate,initial
1994,Hewson,JH_nd-b,0204,alg,,algo1256,*pal(i),PA:6,,,,,,movement
1995,Hewson,JH_nd-a,0209,alg,,algo1256,*pank-,PA:6,,,,,,fall,fall (V),initial
1996,Aubin,GA1975b,0126,alg,,algo1256,*papa:m-,PA:4,,,,,,"along in space or time; around, about",,initial,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.122
1998,Siebert,FS1985,0587,alg,,algo1256,*papa·m-,PA:2,,,,,,"about, around","about, around",initial
2000,Bloomfield,LB1946,0122,alg,,algo1256,*papaam-,PA:1,,,,,,NG,,initial,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reduplicated form of *pem-,,MAM
2001,Hewson,JH_nd-a,0210,alg,,algo1256,*pas-,PA:6,,,,,,hot,hot,initial
2002,Hewson,JH_nd-a,0210,alg,,algo1256,*pašip-,PA:6,,,,,,stab,stab,initial
2003,Hewson,JH_nd-a,0211,alg,,algo1256,*paškw-,PA:6,,,,,,"mow, clear, bald","bald, clear, mow",initial
2004,Aubin,GA1975b,0127,alg,,algo1256,*pat-,PA:4,,,,,,wet,wet,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ha58.253
2005,Hewson,JH_nd-a,0211,alg,,algo1256,*patahk-,PA:6,,,,,,pierce,pierce,initial
2006,Hewson,JH_nd-a,0213,alg,,algo1256,*paw-,PA:6,,,,,,"shake, brush, beat",,initial
2007,Hewson,JH_nd-a,0214,alg,,algo1256,*paw(aw)-,PA:6,,,,,,dream,dream,initial
2008,Hewson,JH_nd-a,0211,alg,,algo1256,*paθ-,PA:6,,,,,,"wrong, fail","fail, wrong",initial
2009,Goddard,IG1971,0144,alg,,algo1256,*paθk-,PA:6,,,,,,"break as a string breaks; cut, break (of stringlike objects)",,initial
2011,Hockett,CH1981,0070,alg,,algo1256,*paθk(ē),PA:7,,,,,,"split, branch off","branch off, split",initial
2012,Hockett,CH1981,0070,alg,,algo1256,*paθkē-,PA:7,,,,,,branch off,branch (V),initial
2013,Hewson,JH_nd-a,0212,alg,,algo1256,*paθkw(e·)-,PA:6,,,,,,remove,remove,initial
2014,Bloomfield,LB1946,0120,alg,,algo1256,*pe-,PA:1,,,,,,NG,,initial,General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Probably the root for 'shoot',,MAM
2015,Aubin,GA1975b,0127,alg,,algo1256,*pe-,PA:4,,,,,,shoot,shoot,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.120
2016,Aubin,GA1975b,0127,alg,,algo1256,*pe:nkw-,PA:4,,,,,,dry,dry,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Go65.217
2017,Aubin,GA1975b,0127,alg,,algo1256,*pe:t-,PA:4,,,,,,slow,slow,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.120
2018,Hewson,JH_nd-a,0215,alg,,algo1256,*pe·či-,PA:6,,,,,,slowly,slowly,initial
2019,Hewson,JH_nd-a,0214,alg,,algo1256,*pe·kw-,PA:6,,,,,,"surface, shallow","shallow, surface",initial
2020,Hewson,JH_nd-a,0214,alg,,algo1256,*pe·nk(w)-,PA:6,,,,,,"dry, wipe clean","dry, wipe",initial
2021,Hewson,JH_nd-a,0215,alg,,algo1256,*pe·nt-,PA:6,,,,,,hear,hear,initial
2022,Hewson,JH_nd-a,0215,alg,,algo1256,*pe·s-,PA:6,,,,,,slowly,slowly,initial
2023,Goddard,IG1979a,0106,alg,,algo1256,*pe·šekw-,PA:6,,,,,,one,one,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not clear if initial or stem,,MAM
2024,Hewson,JH_nd-a,0215,alg,,algo1256,*pe·t-,PA:6,,,,,,slowly,slowly,initial
2025,Hewson,JH_nd-b,0207,alg,,algo1256,*peči,PA:6,,,,,,"pull, jerk, handle roughly"
2026,Bloomfield,LB1946,"0111,0120",alg,,algo1256,*peet-,PA:1,,,,,,slow,slow,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
2027,Hewson,JH_nd-a,0215,alg,,algo1256,*pehk(w)-,PA:6,,,,,,"break, uncover","break, uncover",initial
2028,Hewson,JH_nd-a,0216,alg,,algo1256,*pek-,PA:6,,,,,,to pieces,to (pieces),initial
2029,Hewson,JH_nd-a,0217,alg,,algo1256,*pekiw-,PA:6,,,,,,"rubber, gum","gum, rubber",initial
2030,Aubin,GA1975b,0127,alg,,algo1256,*pelaw-,PA:4,,,,,,far,far,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ha58.235
2031,Goddard,IG1990a,0454,alg,,algo1256,*pele·-,PA:6,,,,,,NG,,initial,,,,,,,,,,,,,,,*pele·nyikw-,,*pele·-anyikw-,,N,flying squirrel,,IG1990a;0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
2032,Hewson,JH_nd-a,0217,alg,,algo1256,*pele·(w)-,PA:6,,,,,,"bird, flying creature",,initial
2033,Hewson,JH_nd-b,0207,alg,,algo1256,*pem,PA:6,,,,,,"along in space or time; along, by",,initial
2039,Aubin,GA1975b,0128,alg,,algo1256,*pema:t-,PA:4,,,,,,live,live,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.121
2040,Bloomfield,LB1946,"0092,0121",alg,,algo1256,*pemaat-,PA:1,,,,,,live,live,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*pem-,*-aat,,,,meaningful postradical extension,,MAM
2041,Hewson,JH_nd-a,0222,alg,,algo1256,*pemen-,PA:6,,,,,,care for,care for,initial
2042,Hewson,JH_nd-b,0207,alg,,algo1256,*pemw,PA:6,,,,,,shoot,shoot,initial
2043,Hewson,JH_nd-b,0207,alg,,algo1256,*pen,PA:6,,,,,,down,down,initial
2044,Hewson,JH_nd-a,0223,alg,,algo1256,*pen-,PA:6,,,,,,"spoil, ruin; blow; down",,initial
2045,Hewson,JH_nd-b,0208,alg,,algo1256,*penkwe:,PA:6,,,,,,ashes,ash,initial
2046,Aubin,GA1975b,0130,alg,,algo1256,*penkwi-,PA:4,,,,,,"ashes, powder","ash, powder",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ge41.306
2047,Hewson,JH_nd-a,0224,alg,,algo1256,*penkwiw-,PA:6,,,,,,dust,dust,initial
2048,Hewson,JH_nd-a,0224,alg,,algo1256,*pepak-,PA:6,,,,,,thin,thin,initial
2049,Hewson,JH_nd-a,0224,alg,,algo1256,*pepikw(e·)-,PA:6,,,,,,pipe,pipe,initial
2050,Hewson,JH_nd-b,0208,alg,,algo1256,*pepikwa,PA:6,,,,,,pipe,pipe,initial
2051,Hewson,JH_nd-b,0208,alg,,algo1256,*pepo:n(ak),PA:6,,,,,,winter
2052,Hewson,JH_nd-b,0208,alg,,algo1256,*pepo:nwe,PA:6,,,,,,winter
2053,Hewson,JH_nd-a,0224,alg,,algo1256,*pepo·n(w)-,PA:6,,,,,,winter,winter,initial
2054,Aubin,GA1975b,0130,alg,,algo1256,*peQk-,PA:4,,,,,,to bloom,bloom,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ha58.243
2055,Aubin,GA1975b,0130,alg,,algo1256,*peQš-,PA:4,,,,,,to touch,touch,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ha58.253
2056,Bloomfield,LB1946,0120,alg,,algo1256,*peqt-,PA:1,,,,,,by accident,by accident,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
2057,Hewson,JH_nd-a,0225,alg,,algo1256,*pesent-,PA:6,,,,,,listen,listen,initial
2058,Hewson,JH_nd-a,0227,alg,,algo1256,*pešik(w)-,PA:6,,,,,,"straight, pretty","pretty, straight",initial
2059,Hewson,JH_nd-a,0225,alg,,algo1256,*pesk-,PA:6,,,,,,"back, fold","back, fold",initial
2060,Hewson,JH_nd-a,0227,alg,,algo1256,*pešk(w)-,PA:6,,,,,,miss,miss,initial
2061,Hewson,JH_nd-a,0226,alg,,algo1256,*peskale·-,PA:6,,,,,,blaze,blaze,initial
2062,Aubin,GA1975b,0131,alg,,algo1256,*peski-,PA:4,,,,,,"bend, fold, roll","bend, fold, roll",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ge41.306
2063,Hewson,JH_nd-a,0226,alg,,algo1256,*peskw-,PA:6,,,,,,"untie, loosen","loosen, untie",initial
2064,Aubin,GA1975b,0131,alg,,algo1256,*peskwi-,PA:4,,,,,,"loosen, detach, separate, untie, release, set free","detach, free (V), loosen, release, separate (V), untie",initial,,,,,,,,,,,*a:piskwi-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ge41.305
2065,Hewson,JH_nd-b,0208,alg,,algo1256,*peso,PA:6,,,,,,violent movement,movement (violent),final,AI
2066,Aubin,GA1975b,0131,alg,,algo1256,*pet-,PA:4,,,,,,to stink,stink,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ha58.252
2067,Aubin,GA1975b,0131,alg,,algo1256,*pet-,PA:4,,,,,,cover,cover,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ha58.244
2068,Hewson,JH_nd-b,0209,alg,,algo1256,*pet(a:),PA:6,,,,,,quick or violent movement,"movement (quick, violent)",final,TI,,,,,,,,*petaw
2069,Hewson,JH_nd-b,0209,alg,,algo1256,*petaw,PA:6,,,,,,quick or violent movement,"movement (quick, violent)",final,TA,,,,,,,,,*pet(a:)
2070,Hewson,JH_nd-b,0210,alg,,algo1256,*pete:,PA:6,,,,,,quick or violent movement,"movement (quick, violent)",final,II
2071,Hewson,JH_nd-a,0227,alg,,algo1256,*petek-,PA:6,,,,,,back,back,initial
2072,Hewson,JH_nd-a,0228,alg,,algo1256,*petekw-,PA:6,,,,,,"humped, doubled",,initial
2073,Hewson,JH_nd-b,0211,alg,,algo1256,*peton(e:),PA:6,,,,,,arm
2074,Hewson,JH_nd-a,0228,alg,,algo1256,*pexk(w)-,PA:6,,,,,,clump,clump,initial
2075,Hewson,JH_nd-b,0213,alg,,algo1256,*pexkw,PA:6,,,,,,clump,clump,initial
2076,Aubin,GA1975b,0131,alg,,algo1256,*pexkwi-,PA:4,,,,,,cluster,cluster,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mc35b.157
2077,Hewson,JH_nd-a,0224,alg,,algo1256,*peʔči-,PA:6,,,,,,accident,accident,initial
2078,Hewson,JH_nd-a,0224,alg,,algo1256,*peʔs-,PA:6,,,,,,accident,accident,initial
2080,Aubin,GA1975b,0130,alg,,algo1256,*peʔt-,PA:4,,,,,,by accident,by accident,initial,,,,,,,,,,,,,,,*peʔteš,,,V,TI,unintentionally cut,,GA1975b;0130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.120
2081,Hewson,JH_nd-b,0211,alg,,algo1256,*peθ,PA:6,,,,,,quick or violent movement,"movement (quick, violent)",final,TA
2082,Aubin,GA1975b,0131,alg,,algo1256,*peθak-,PA:4,,,,,,"to heal, cure","cure (V), heal",initial,,,,,,,,,,,*pelak-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(*pelak- ?)'  Ha58.244
2083,Hewson,JH_nd-b,0212,alg,,algo1256,*peθkwan(e:),PA:6,,,,,,back
2084,Hewson,JH_nd-b,0213,alg,,algo1256,*pi,PA:6,,,,,,sit,sit,final,AI
2085,Aubin,GA1975b,0131,alg,,algo1256,*pi:-,PA:4,,,,,,"enclose, inside","enclose, inside",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.122
2086,Aubin,GA1975b,0132,alg,,algo1256,*pi:nl-,PA:4,,,,,,"enclose, inside","enclose, inside",initial,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA extended root' B146.122
2087,Aubin,GA1975b,0132,alg,,algo1256,*pi:nt-,PA:4,,,,,,"enclose, inside","enclose, inside",initial,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI extended root' B146.122
2088,Hewson,JH_nd-b,0213,alg,,algo1256,*pi:ntaθwa:n(e:),PA:6,,,,,,quiver,quiver,initial
2089,Hewson,JH_nd-b,0213,alg,,algo1256,*pi:w(ay)(e:),PA:6,,,,,,"particles, hair, featers",,initial
2090,Hewson,JH_nd-a,0230,alg,,algo1256,*pi·htaw-,PA:6,,,,,,extra layer,layer,initial
2091,Hewson,JH_nd-a,0231,alg,,algo1256,*pi·k(w)-,PA:6,,,,,,"break; splinters, small pieces",,initial
2092,Hewson,JH_nd-a,0232,alg,,algo1256,*pi·l-,PA:6,,,,,,clean,clean,initial
2093,Hewson,JH_nd-a,0233,alg,,algo1256,*pi·nči-,PA:6,,,,,,inside,inside,initial
2094,Hewson,JH_nd-a,0232,alg,,algo1256,*pi·nk(e·)-,PA:6,,,,,,to exhaustion,to (exhaustion),initial
2095,Hewson,JH_nd-a,0233,alg,,algo1256,*pi·ns-,PA:6,,,,,,inside,inside,initial
2096,Hewson,JH_nd-a,0233,alg,,algo1256,*pi·nt(aw)-,PA:6,,,,,,inside,inside,initial
2097,Hewson,JH_nd-a,0236,alg,,algo1256,*pi·w-,PA:6,,,,,,"pieces, small",piece,initial
2098,Hewson,JH_nd-a,0235,alg,,algo1256,*pi·ʔs-,PA:6,,,,,,"fine, small","fine, small",initial
2099,Hewson,JH_nd-a,0236,alg,,algo1256,*pi·ʔte·w-,PA:6,,,,,,foam,foam,initial
2100,Bloomfield,LB1946,0122,alg,,algo1256,*pii-,PA:1,,,,,,"enclose, inside","enclose, inside",initial,,,,,,,,,,,*piinl-,,*piint-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
2101,Bloomfield,LB1946,"0092,0122",alg,,algo1256,*piint-,PA:1,,,,,,"enclose, inside","enclose, inside",initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extended root,,MAM
2102,Hewson,JH_nd-b,0213,alg,,algo1256,*pimite:,PA:6,,,,,,fat,fat,initial
2103,Hewson,JH_nd-b,0213,alg,,algo1256,*pis(o),PA:6,,,,,,"middle, tie","tie, MIDDLE",final,AI
2104,Hewson,JH_nd-b,0213,alg,,algo1256,*pit(a:),PA:6,,,,,,tie,tie,final,TI,,,,,,,*pite:
2105,Hewson,JH_nd-b,0213,alg,,algo1256,*pite:,PA:6,,,,,,tie,tie,final,II,,,,,,,,,*pit(a:)
2106,Aubin,GA1975b,0133,alg,,algo1256,*po:n-,PA:4,,,,,,cease,cease,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B146.120
2107,Aubin,GA1975b,0134,alg,,algo1256,*po:xkw-,PA:4,,,,,,break,break,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B125.140
2108,Pentland,DP2005,0330,alg,,algo1256,*po·n-,PA:6,,,,,,"cease, stop, quit","cease, quit, stop",initial
2110,Hewson,JH_nd-a,0239,alg,,algo1256,*po·nči-,PA:6,,,,,,"enter into, hole","enter, hole",initial
2111,Hewson,JH_nd-a,0239,alg,,algo1256,*po·nt-,PA:6,,,,,,"enter into, hole","enter, hole",initial
2112,Hewson,JH_nd-a,0240,alg,,algo1256,*po·s-,PA:6,,,,,,embark,embark,initial
2113,Hewson,JH_nd-a,0240,alg,,algo1256,*po·taw-,PA:6,,,,,,"blow, fire","blow, fire",initial
2114,Hewson,JH_nd-a,0240,alg,,algo1256,*po·xk(w)-,PA:6,,,,,,break,break,initial
2115,Hewson,JH_nd-b,0214,alg,,algo1256,*poko,PA:6,,,,,,drift
2116,Hewson,JH_nd-b,0214,alg,,algo1256,*pokwe:,PA:6,,,,,,drift
2117,Bloomfield,LB1946,"0090,0120",alg,,algo1256,*poon-,PA:1,,,,,,cease,cease,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAM
2118,Hockett,CH1981,"0069,0070",alg,,algo1256,*pōxkw-,PA:7,,,,,,break,break,initial
2119,Hewson,JH_nd-b,0214,alg,,algo1256,*pw,PA:6,,,,,,"bite, taste","bite, taste",final,TA
