ID,Author Surname,Source Code,Page #,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Public Comments,Private Comments,Speaker,1st check done,2nd check done
133,Day,GMD1995,XXVIII,abe,,west2630,bagi-,AB:3,,,,,,"leave, abandon","abandon, leave",initial
134,Day,GMD1995,XXVIII,abe,,west2630,bagiha-,AB:3,,,,,,"sprinkle, baptize, bless as with holy water","baptize, bless, sprinkle",initial
137,Day,GMD1995,XXVIII,abe,,west2630,baiy-,AB:3,,,,,,"come, arrive","arrive, come",initial
138,Day,GMD1995,XXVIII,abe,,west2630,bak-,AB:3,,,,,,clean,clean,initial
140,Day,GMD1995,XXVIII,abe,,west2630,bakal-,AB:3,,,,,,"certain, sure","certain, sure",initial
139,Day,GMD1995,XXVIII,abe,,west2630,baki,AB:3,,,,,,"like, similar","like, similar",initial
141,Day,GMD1995,XXVIII,abe,,west2630,bakwa,AB:3,,,,,,"arrow shaft, blunt arrow",arrow,initial
142,Day,GMD1995,XXVIII,abe,,west2630,bakwsa-,AB:3,,,,,,dry,dry,initial
143,Day,GMD1995,XXIX,abe,,west2630,bal-,AB:3,,,,,,"wrong, erroneous","erroneous, wrong",initial
144,Day,GMD1995,XXIX,abe,,west2630,balôb,AB:3,,,,,,"despair, be discouraged","despair, discouraged",initial
145,Day,GMD1995,XXIX,abe,,west2630,bam-,AB:3,,,,,,"where, when","when, where",initial
146,Day,GMD1995,XXIX,abe,,west2630,"bao-, baw-",AB:3,,,,,,"exert personal power by wishing, wish with power",wish,initial
147,Day,GMD1995,XXIX,abe,,west2630,bapi,AB:3,,,,,,play,play,initial
148,Day,GMD1995,XXIX,abe,,west2630,bas-,AB:3,,,,,,"swell, puff up","puff up, swell",initial
149,Day,GMD1995,XXIX,abe,,west2630,bask-,AB:3,,,,,,"uncovered, open (of a field or water), bare (of a body)","bare (A), open (A), uncovered",initial,,,,,,,,,,,,,,,,,,,,,,,,,now archaic and mostly replaced by mamasag- 
150,Day,GMD1995,XXIX,abe,,west2630,baskh-,AB:3,,,,,,"burst, explode; shoot","burst, explode, shoot",initial
151,Day,GMD1995,XXIX,abe,,west2630,basod-,AB:3,,,,,,near in space or time,near,initial,,,,,,,,,,basoj-,,,,,,,,,,,,,,,see kwahl-
153,Day,GMD1995,XXIX,abe,,west2630,batkwa-,AB:3,,,,,,facing someone,facing,initial
155,Day,GMD1995,XXIX,abe,,west2630,baw-,AB:3,,,,,,"shake, tremble","shake, tremble",initial
156,Day,GMD1995,XXIX,abe,,west2630,baziz-,AB:3,,,,,,pimply,pimply,initial,,,,,,,,,,,,,,,,,,,,,,,,,cf. lômpski-
157,Day,GMD1995,XXIX,abe,,west2630,bedeg-,AB:3,,,,,,"return, come back","come back, return",initial
158,Day,GMD1995,XXIX,abe,,west2630,begeda-,AB:3,,,,,,smoke,smoke,initial
159,Day,GMD1995,XXIX,abe,,west2630,begig-,AB:3,,,,,,"brown by heat, toast, roast","brown (V), roast, toast",initial
160,Day,GMD1995,XXIX,abe,,west2630,begiki-,AB:3,,,,,,brittle,brittle,initial
161,Day,GMD1995,XXIX,abe,,west2630,bego,AB:3,,,,,,"gum, pitch","gum, pitch",initial
162,Day,GMD1995,XXIX,abe,,west2630,begw-,AB:3,,,,,,"sand, dust, soil","dust, sand, soil",initial
163,Day,GMD1995,XXIX,abe,,west2630,behanem,AB:3,,,,,,woman,woman,initial
164,Day,GMD1995,XXIX,abe,,west2630,bela-,AB:3,,,,,,"wait, delay, take one's time","delay, wait",initial
165,Day,GMD1995,XXIX,abe,,west2630,belag-,AB:3,,,,,,"peel, remove rind, scales, skin, or bark",peel,initial
166,Day,GMD1995,XXIX,abe,,west2630,belaz,AB:3,,,,,,passenger pigeon ,pigeon,initial
167,Day,GMD1995,XXX,abe,,west2630,bem-,AB:3,,,,,,"moving or extending in space or time, variably translated by along, by, pass, here and there, etc. ","along, by, extend, here and there, move, pass",initial,,,,,,,,,,bm- 
168,Day,GMD1995,XXX,abe,,west2630,bema-,AB:3,,,,,,"on the side, to the side",side,initial
169,Day,GMD1995,XXX,abe,,west2630,bemi,AB:3,,,,,,"oil, grease","grease, oil",initial
170,Day,GMD1995,XXX,abe,,west2630,bemiji-,AB:3,,,,,,"on the side, to the side",side,initial
171,Day,GMD1995,XXX,abe,,west2630,bemowa,AB:3,,,,,,a boil,boil (N),initial,,,,,,,,,,bmowa
172,Day,GMD1995,XXX,abe,,west2630,ben-,AB:3,,,,,,"downward, down","down, downward",initial,,,,,,,,,,,,,,,,,,,,,,,,,see bôn-
173,Day,GMD1995,XXX,abe,,west2630,besan-,AB:3,,,,,,full,full,initial,,,,,,,,,,"bsan-, psan-",,,,,,,,,,,,,,,in most words contracted to bsan-
174,Day,GMD1995,XXX,abe,,west2630,besi-,AB:3,,,,,,"split, divide, open up","divide, open up, split",initial
176,Day,GMD1995,XXX,abe,,west2630,besk,AB:3,,,,,,night hawk (onomatopoeic root for bird's call),nighthawk,initial
175,Day,GMD1995,XXX,abe,,west2630,beska-,AB:3,,,,,,"aside, to one side, branching off","aside, branch off, side",initial
178,Day,GMD1995,XXX,abe,,west2630,beskwel-,AB:3,,,,,,"ignite, catch fire","catch fire, ignite",initial,,,,,,,,,,bskwel-
179,Day,GMD1995,XXX,abe,,west2630,beza,AB:3,,,,,,gunpowder,gunpowder,initial
189,Day,GMD1995,XXX,abe,,west2630,bezeg-,AB:3,,,,,,dark,dark,initial
181,Day,GMD1995,XXX,abe,,west2630,beziko,AB:3,,,,,,bison,bison,initial
182,Day,GMD1995,XXX,abe,,west2630,bezo,AB:3,,,,,,"wild cat (bobcat, lynx)","bobcat, lynx, wildcat",initial
183,Day,GMD1995,XXX,abe,,west2630,bia-,AB:3,,,,,,"mealy, powdery, crumbly","crumbly, mealy, powdery",initial
184,Day,GMD1995,XXX,abe,,west2630,bid-,AB:3,,,,,,"enter, go into","enter, go into",initial
186,Day,GMD1995,XXX,abe,,west2630,bid-,AB:3,,,,,,"unintentional, accidental, by mistake","accidental, by mistake, unintentional",initial
185,Day,GMD1995,XXX,abe,,west2630,bidem-,AB:3,,,,,,shoot with bow or sling,"bow (N), shoot, sling",initial
187,Day,GMD1995,XXX,abe,,west2630,bigid-,AB:3,,,,,,"puff, spurt","puff, spurt",initial
188,Day,GMD1995,XXX,abe,,west2630,bigwa-,AB:3,,,,,,"hollow, hollow sounding",hollow,initial
189,Day,GMD1995,XXX,abe,,west2630,bigwed-,AB:3,,,,,,open,open,initial,,,,,,,,,,bkwed-
190,Day,GMD1995,XXX,abe,,west2630,bika-,AB:3,,,,,,"fold, double ","double, fold",initial,,,,,,,,,,bka- 
191,Day,GMD1995,XXXI,abe,,west2630,bikag-,AB:3,,,,,,"cross, make a crossing",cross (V),initial
207,Day,GMD1995,XXXI,abe,,west2630,bkôg- ,AB:3,,,,,,"bent, crooked","bent, crooked",initial,,,,,,,,,,,,,,,,,,,,,,,,,see bikôg-
193,Day,GMD1995,XXXI,abe,,west2630,bil-,AB:3,,,,,,"new, strange, different, foreign","different, foreign, new, strange",initial
194,Day,GMD1995,XXXI,abe,,west2630,bildowi-,AB:3,,,,,,"new, strange ","new, strange ",initial
195,Day,GMD1995,XXXI,abe,,west2630,bilow-,AB:3,,,,,,"different, strange","different, strange",initial
196,Day,GMD1995,XXXI,abe,,west2630,bils-,AB:3,,,,,,totally numb as when anesthetized ,numb,initial
197,Day,GMD1995,XXXI,abe,,west2630,bim-,AB:3,,,,,,"twisting, turning on a longitudinal axis","turn, twist",initial
198,Day,GMD1995,XXXI,abe,,west2630,bita,AB:3,,,,,,"froth, foam","foam, froth",initial
199,Day,GMD1995,XXXI,abe,,west2630,bitaw-,AB:3,,,,,,"having something between two or more layers horizontally or vertically; double, doubled, between","between, double, doubled, layers",initial
200,Day,GMD1995,XXXI,abe,,west2630,bith-,AB:3,,,,,,"catch, get, snatch up","catch, get, snatch up",initial
201,Day,GMD1995,XXXI,abe,,west2630,bitta,AB:3,,,,,,"very, much","much, very, QUANTITY",initial
202,Day,GMD1995,XXXI,abe,,west2630,biw-,AB:3,,,,,,"small, fine, little","fine, little, small",initial
203,Day,GMD1995,XXXI,abe,,west2630,bizag-,AB:3,,,,,,bushy,bushy,initial
204,Day,GMD1995,XXXI,abe,,west2630,bizew,AB:3,,,,,,automatic,automatic,initial
205,Day,GMD1995,XXXI,abe,,west2630,bizo-,AB:3,,,,,,"useless, unimportant, good for nothing","unimportant, useless",initial
211,Day,GMD1995,XXXI,abe,,west2630,bo-,AB:3,,,,,,winter,winter,initial
212,Day,GMD1995,XXXI,abe,,west2630,bodawaz-,AB:3,,,,,,"confer, talk over","confer, talk over",initial
221,Day,GMD1995,XXXII,abe,,west2630,bôg-,AB:3,,,,,,"bump, strike","bump, strike",initial
213,Day,GMD1995,XXXI,abe,,west2630,bogeja- ,AB:3,,,,,,"prick, pierce, sting","pierce, prick, sting",initial
222,Day,GMD1995,XXXII,abe,,west2630,bôgw-,AB:3,,,,,,"pure, unmixed, genuine, only","genuine, only, pure, unmixed",initial
223,Day,GMD1995,XXXII,abe,,west2630,bôj-,AB:3,,,,,,on the left side,left (side),initial
214,Day,GMD1995,XXXI,abe,,west2630,bokw-,AB:3,,,,,,short,short,initial,,,,,,,,,,,,,,,,,,,,,,,,,cf. daakw
224,Day,GMD1995,XXXII,abe,,west2630,bôkw-,AB:3,,,,,,shallow (water),shallow,initial
225,Day,GMD1995,XXXII,abe,,west2630,bôn-,AB:3,,,,,,"down, downward (in some words)","down, downward",initial,,,,,,,,,,,,,,,,,,,,,,,,,see ben-
215,Day,GMD1995,XXXI,abe,,west2630,bona,AB:3,,,,,,"place, put, set","place, put, set",initial
216,Day,GMD1995,XXXII,abe,,west2630,boni-,AB:3,,,,,,"leave, abandon, free, put away","abandon, free, leave, put away",initial
217,Day,GMD1995,XXXII,abe,,west2630,bonsa,AB:3,,,,,,"tend fire, make fire","make (fire), tend (fire)",initial
218,Day,GMD1995,XXXII,abe,,west2630,bosk-,AB:3,,,,,,bury,bury,initial
219,Day,GMD1995,XXXII,abe,,west2630,boskw-,AB:3,,,,,,break or sever transversely,"break, sever",initial
226,Day,GMD1995,XXXII,abe,,west2630,bôw-,AB:3,,,,,,"happy, joyful","happy, joyful",initial
220,Day,GMD1995,XXXII,abe,,west2630,bozi,AB:3,,,,,,"embark, get into a water craft",embark,initial
227,Day,GMD1995,XXXII,abe,,west2630,bôzid-,AB:3,,,,,,"over, above, beyond","above, beyond, over",initial
230,Day,GMD1995,XXXII,abe,,west2630,cacak-,AB:3,,,,,,spotted,spotted,initial
231,Day,GMD1995,XXXII,abe,,west2630,cakw-,AB:3,,,,,,"all night, i.e. until daylight",night,initial
232,Day,GMD1995,XXXII,abe,,west2630,can-,AB:3,,,,,,stop,stop,initial
233,Day,GMD1995,XXXII,abe,,west2630,ceb-,AB:3,,,,,,separate,separate,initial
234,Day,GMD1995,XXXII,abe,,west2630,cegas-,AB:3,,,,,,"ignite, kindle, burn","burn, ignite, kindle",initial
235,Day,GMD1995,XXXII,abe,,west2630,cici-,AB:3,,,,,,very small,small,initial
236,Day,GMD1995,XXXII,abe,,west2630,cicigw-,AB:3,,,,,,"narrow, fine, slender","fine, narrow, slender",initial
237,Day,GMD1995,XXXII,abe,,west2630,ciga-,AB:3,,,,,,"silent, quiet","quiet, silent",initial
238,Day,GMD1995,XXXII,abe,,west2630,cigit-,AB:3,,,,,,"let, leave","leave, let",initial
239,Day,GMD1995,XXXII,abe,,west2630,cigitwa-,AB:3,,,,,,"pull out hair, depilate, shave","depilate, pull out (hair), shave",initial
240,Day,GMD1995,XXXII,abe,,west2630,cik-,AB:3,,,,,,sweep,sweep,initial
241,Day,GMD1995,XXXII,abe,,west2630,cila-,AB:3,,,,,,"bad tempered, peevish","bad-tempered, peevish",initial
242,Day,GMD1995,XXXIII,abe,,west2630,cita-,AB:3,,,,,,tight,tight,initial
243,Day,GMD1995,XXXIII,abe,,west2630,citô-,AB:3,,,,,,"further, more and more","further, more",initial
245,Day,GMD1995,XXXIII,abe,,west2630,côls- ,AB:3,,,,,,"grasshopper, cricket","cricket, grasshopper",initial
244,Day,GMD1995,XXXIII,abe,,west2630,cow-,AB:3,,,,,,"must, certain, need, want","certain, must, need, want",initial
247,Day,GMD1995,XXXIII,abe,,west2630,daakw-,AB:3,,,,,,"short in dimension, space, or time","short (dimension, space, time)",initial,,,,,,,,,,,,,,,,,,,,,,,,,cf. bokw-
248,Day,GMD1995,XXXIII,abe,,west2630,dab-,AB:3,,,,,,enough,enough,initial
249,Day,GMD1995,XXXIII,abe,,west2630,dabs-,AB:3,,,,,,"low, down low",low,initial
251,Day,GMD1995,XXXIII,abe,,west2630,dadeb-,AB:3,,,,,,"same, even, level","even, level, same",initial
252,Day,GMD1995,XXXIII,abe,,west2630,daga-,AB:3,,,,,,"hit, strike","hit, strike",initial
253,Day,GMD1995,XXXIII,abe,,west2630,dagas-,AB:3,,,,,,"a little, small amount or number","a little, amount (small), number (small)",initial
254,Day,GMD1995,XXXIII,abe,,west2630,dagw-,AB:3,,,,,,"pound, grind","grind, pound",initial
255,Day,GMD1995,XXXIII,abe,,west2630,dagwagw-,AB:3,,,,,,"finish, complete","complete, finish",initial
256,Day,GMD1995,XXXIII,abe,,west2630,dagwôgw-,AB:3,,,,,,"autumn, fall season","autumn, fall (N)",initial
259,Day,GMD1995,XXXIII,abe,,west2630,dagwôk-,AB:3,,,,,,uphill,uphill,initial
257,Day,GMD1995,XXXIII,abe,,west2630,dagwôlskw-,AB:3,,,,,,"crust on snow, crusty snow",snow crust,initial
258,Day,GMD1995,XXXIII,abe,,west2630,dahôlaw-,AB:3,,,,,,"like, be like","alike, like",initial,,,,,,,,,,,,,,,,,,,,,,,,,"cf. baki, babad-, babaj-"
260,Day,GMD1995,XXXIII,abe,,west2630,dal-,AB:3,,,,,,there (now or at a specific time),there,initial,,,,,,,,,,,,,,,,,,,,,,,,,cf. tal-
261,Day,GMD1995,XXXIII,abe,,west2630,dalpô-,AB:3,,,,,,"scold, reprimand, berate, dispute, contend, argue, quarrel","argue, berate, contend, dispute, quarrel, reprimand, scold",initial
262,Day,GMD1995,XXXIII,abe,,west2630,dap-,AB:3,,,,,,"put in, insert","insert, put in",initial
263,Day,GMD1995,XXXIII,abe,,west2630,das-,AB:3,,,,,,"on, onto, on top of, down onto ","on, on top, onto",initial
264,Day,GMD1995,XXXIII,abe,,west2630,daw-,AB:3,,,,,,down inside,down (inside),initial
265,Day,GMD1995,XXXIII,abe,,west2630,dawz-,AB:3,,,,,,"cut open, cut a hole in","cut open, cut (hole)",initial
266,Day,GMD1995,XXXIV,abe,,west2630,daza-,AB:3,,,,,,"push back, reject, refuse","push back, refuse, reject",initial
268,Day,GMD1995,XXXIV,abe,,west2630,deba-,AB:3,,,,,,measure,measure,initial
269,Day,GMD1995,XXXIV,abe,,west2630,debal-,AB:3,,,,,,own,own,initial
270,Day,GMD1995,XXXIV,abe,,west2630,debask-,AB:3,,,,,,"observe, watch, pay attention to","observe, pay (attention), watch",initial
271,Day,GMD1995,XXXIV,abe,,west2630,debelo-,AB:3,,,,,,"tell, talk about, discuss, mention","discuss, mention, talk about, tell",initial
272,Day,GMD1995,XXXIV,abe,,west2630,debesta,AB:3,,,,,,listen,listen,initial,,,,,,,,,,debseda
273,Day,GMD1995,XXXIV,abe,,west2630,debok-,AB:3,,,,,,night (later than evening),night,initial
275,Day,GMD1995,XXXIV,abe,,west2630,degwôk-,AB:3,,,,,,uphill,uphill,initial
276,Day,GMD1995,XXXIV,abe,,west2630,dekasm-,AB:3,,,,,,swim,swim,initial
277,Day,GMD1995,XXXIV,abe,,west2630,deksk- ,AB:3,,,,,,"tangle, tousled, mixed up (used for hair)","tangle, tousled",initial
279,Day,GMD1995,XXXIV,abe,,west2630,dem-,AB:3,,,,,,sever transversely (with any tool),sever,initial
281,Day,GMD1995,XXXIV,abe,,west2630,dlap,AB:3,,,,,,"the club in playing cards, a playing card, a map","club (playing card), map",initial
282,Day,GMD1995,XXXIV,abe,,west2630,dod-,AB:3,,,,,,"such a time, place, or manner","manner, place, time, RELATIVE",initial,,,,,,,,,,doj-,,,,,,,,,,,,,,,see doj-
283,Day,GMD1995,XXXIV,abe,,west2630,dog-,AB:3,,,,,,"spread, split","split, spread",initial
285,Day,GMD1995,XXXIV,abe,,west2630,dok-,AB:3,,,,,,wake,wake,initial
286,Day,GMD1995,XXXIV,abe,,west2630,dokw-,AB:3,,,,,,rump,rump,initial
292,Day,GMD1995,XXXV,abe,,west2630,dôpk-,AB:3,,,,,,"lift, raise","lift, raise",initial
293,Day,GMD1995,XXXV,abe,,west2630,dôwda- ,AB:3,,,,,,open,open,initial
291,Day,GMD1995,XXXV,abe,,west2630,dozgo-,AB:3,,,,,,spend the night,spend (night),initial
296,Day,GMD1995,XXXV,abe,,west2630,gaak-,AB:3,,,,,,gull,gull,initial,,,,,,,,,,,,,,,,,,,,,,,,,onomatopoeic root
297,Day,GMD1995,XXXV,abe,,west2630,gabasa,AB:3,,,,,,sturgeon,sturgeon,initial
298,Day,GMD1995,XXXV,abe,,west2630,gack-,AB:3,,,,,,scratch,scratch,initial
299,Day,GMD1995,XXXV,abe,,west2630,gad-,AB:3,,,,,,"take off, take away, remove","remove, take away, take off",initial,,,,,,,,,,gaj-
300,Day,GMD1995,XXXV,abe,,west2630,gadaw-,AB:3,,,,,,"want to, about to be","about (to be), want (to)",initial
301,Day,GMD1995,XXXV,abe,,west2630,gadka,AB:3,,,,,,dig,dig,initial
302,Day,GMD1995,XXXV,abe,,west2630,gagaps-,AB:3,,,,,,deaf,deaf,initial
303,Day,GMD1995,XXXV,abe,,west2630,gagôw-,AB:3,,,,,,angry,angry,initial
305,Day,GMD1995,XXXV,abe,,west2630,gakhig-,AB:3,,,,,,tease,tease,initial
328,Day,GMD1995,XXXVI,abe,,west2630,gel-,AB:3,,,,,,hold,hold,initial,,,,,,,,,,gal-
307,Day,GMD1995,XXXV,abe,,west2630,gam-,AB:3,,,,,,out of sight,out (of sight),initial
308,Day,GMD1995,XXXV,abe,,west2630,gameg-,AB:3,,,,,,"enter water, dive, sink","dive, sink",initial
309,Day,GMD1995,XXXV,abe,,west2630,ganozas,AB:3,,,,,,willow,willow,initial
310,Day,GMD1995,XXXV,abe,,west2630,"gao-, gaw-",AB:3,,,,,,sleep,sleep,initial
311,Day,GMD1995,XXXV,abe,,west2630,gas-,AB:3,,,,,,"so much, so many, thus (in degree or extent or number) ","many, much, thus, QUANTITY, RELATIVE",initial
312,Day,GMD1995,XXXV,abe,,west2630,gash-,AB:3,,,,,,wipe,wipe,initial
313,Day,GMD1995,XXXV,abe,,west2630,gasko,AB:3,,,,,,heron,heron,initial
314,Day,GMD1995,XXXV,abe,,west2630,gasp-,AB:3,,,,,,"unexpectedly, unintentionally, accidentally, suddenly ","accidentally, suddenly, unexpectedly, unintentionally",initial
315,Day,GMD1995,XXXVI,abe,,west2630,gass-,AB:3,,,,,,together with,together,initial
316,Day,GMD1995,XXXVI,abe,,west2630,gata-,AB:3,,,,,,"ready, prepared","prepared, ready",initial
317,Day,GMD1995,XXXVI,abe,,west2630,gaw-,AB:3,,,,,,"lean, tip over","lean, tip over",initial
318,Day,GMD1995,XXXVI,abe,,west2630,gawho-,AB:3,,,,,,"gain, win, acquire","acquire, gain, win",initial
382,Day,GMD1995,XXXVIII,abe,,west2630,gawskw-,AB:3,,,,,,"to the finish, to the end, to exhaustion, to death; enough; exactly","enough, exactly, to (death) to (end), to (exhaustion) to (finish)",initial,,,,,,,,,,gwskw-
319,Day,GMD1995,XXXVI,abe,,west2630,geb-,AB:3,,,,,,"shut, close, enclosure, stoppered up","close, enclosure, shut, stoppered up",initial
320,Day,GMD1995,XXXVI,abe,,west2630,geda-,AB:3,,,,,,sink,sink,initial,,,,,,,,,,,,,,,,,,,,,,,,,see also gweda- 
321,Day,GMD1995,XXXVI,abe,,west2630,gedemôg-,AB:3,,,,,,"pitiful, poor, miserable","miserable, pitiful, poor",initial
322,Day,GMD1995,XXXVI,abe,,west2630,gejaw-,AB:3,,,,,,"joking, not serious","joking, not serious",initial,,,,,,,,,,gejo-
323,Day,GMD1995,XXXVI,abe,,west2630,gejeg-,AB:3,,,,,,tickle,tickle,initial
325,Day,GMD1995,XXXVI,abe,,west2630,gejig-,AB:3,,,,,,scratch,scratch,initial
327,Day,GMD1995,XXXVI,abe,,west2630,gejok-,AB:3,,,,,,caress,caress,initial
329,Day,GMD1995,XXXVI,abe,,west2630,gelab-,AB:3,,,,,,tie,tie,initial
330,Day,GMD1995,XXXVI,abe,,west2630,gelad-,AB:3,,,,,,"hold by cold, freeze","cold, freeze",initial
331,Day,GMD1995,XXXVI,abe,,west2630,gelami-,AB:3,,,,,,"amuse, take pleasure, joy","amuse, take (joy), take (pleasure)",initial
332,Day,GMD1995,XXXVI,abe,,west2630,gelaps-,AB:3,,,,,,"grip, bite, grab","bite, grab, grip",initial
333,Day,GMD1995,XXXVI,abe,,west2630,gelo-,AB:3,,,,,,"speak, talk","speak, talk",initial
334,Day,GMD1995,XXXVI,abe,,west2630,gemoden-,AB:3,,,,,,steal,steal,initial
335,Day,GMD1995,XXXVI,abe,,west2630,genesk-,AB:3,,,,,,"useless, worthless, unimportant, slight","slight, unimportant, useless, worthless",initial
336,Day,GMD1995,XXXVI,abe,,west2630,gesin-,AB:3,,,,,,shiver,shiver,initial
337,Day,GMD1995,XXXVI,abe,,west2630,geskw-,AB:3,,,,,,NG,,initial,,,,,,,,,,,,,,,,,,,,,,,,,see gwaskw- 
339,Day,GMD1995,XXXVI,abe,,west2630,gez-,AB:3,,,,,,"quick, swift","quick, swift",initial
340,Day,GMD1995,XXXVI,abe,,west2630,gezab-,AB:3,,,,,,"warm, hot","hot, warm",initial
341,Day,GMD1995,XXXVII ,abe,,west2630,gezal-,AB:3,,,,,,love,love,initial
342,Day,GMD1995,XXXVII ,abe,,west2630,gezips-,AB:3,,,,,,make a hissing noise,hiss,initial
343,Day,GMD1995,XXXVII ,abe,,west2630,gia,AB:3,,,,,,"thou, you (singular)","thou, you",initial
344,Day,GMD1995,XXXVII ,abe,,west2630,gib-,AB:3,,,,,,"tip over, overturn, prostrate, an upright object","overturn, prostrate, tip over, upright",initial
358,Day,GMD1995,XXXVII ,abe,,west2630,git-,AB:3,,,,,,"big, great, old ","big, great, old ",initial,,,,,,,,,,gic- ,,,,,,,,,,,,,,,"(many words formed from git- do not have plurals because there the git- root implies the great one, e.g. gitaaden, getôma)"
346,Day,GMD1995,XXXVII ,abe,,west2630,giga,AB:3,,,,,,cure,cure,initial
347,Day,GMD1995,XXXVII ,abe,,west2630,gigij-,AB:3,,,,,,"tender, sensitive","sensitive, tender",initial
348,Day,GMD1995,XXXVII ,abe,,west2630,gikh-,AB:3,,,,,,"injure by words, berate, insult ","berate, insult",initial
349,Day,GMD1995,XXXVII ,abe,,west2630,giktah-,AB:3,,,,,,"poke, prod, nudge","nudge, poke, prod",initial
350,Day,GMD1995,XXXVII ,abe,,west2630,giktam-,AB:3,,,,,,pay attention to,pay (attention),initial
351,Day,GMD1995,XXXVII ,abe,,west2630,gikwsi-,AB:3,,,,,,whistle,whistle,initial
352,Day,GMD1995,XXXVII ,abe,,west2630,gim-,AB:3,,,,,,"secretly, stealthily","secretly, stealthily",initial
353,Day,GMD1995,XXXVII ,abe,,west2630,gin-,AB:3,,,,,,"intensifying element translated as very, much, strong, brave","brave, much, strong, very",initial
354,Day,GMD1995,XXXVII ,abe,,west2630,giona,AB:3,,,,,,"1st plural personal pronoun exclusive, we, ours, us; i.e. he and I, they and I","ours, us, we",initial
355,Day,GMD1995,XXXVII ,abe,,west2630,giowô,AB:3,,,,,,"you (plural, definite number)",you (plural),initial
356,Day,GMD1995,XXXVII ,abe,,west2630,gip-,AB:3,,,,,,"moving to shore, going onto shore, away from the water, into the land ","away from (water), to (shore)",initial,,,,,,,,,,gp-,,,,,,,,,,,,,,,cf. zakh-
357,Day,GMD1995,XXXVII ,abe,,west2630,gis-,AB:3,,,,,,cook,cook,initial
359,Day,GMD1995,XXXVII ,abe,,west2630,gita-,AB:3,,,,,,"sharpen, whet","sharpen, whet",initial
360,Day,GMD1995,XXXVII ,abe,,west2630,giw-,AB:3,,,,,,"around, about (perhaps aimlessly)","about, around",initial
361,Day,GMD1995,XXXVII ,abe,,west2630,giz-,AB:3,,,,,,"can, be able to","able, can",initial
362,Day,GMD1995,XXXVII ,abe,,west2630,giz- ,AB:3,,,,,,"complete, completed action, already, make, do","already, complete, do, make",initial
363,Day,GMD1995,XXXVIII,abe,,west2630,goa,AB:3,,,,,,white pine tree,pine,initial
368,Day,GMD1995,XXXVIII,abe,,west2630,gôb-,AB:3,,,,,,stand,stand,initial
369,Day,GMD1995,XXXVIII,abe,,west2630,gôd-,AB:3,,,,,,"hide, hidden","hidden, hide",initial,,,,,,,,,,gôj-
386,Day,GMD1995,XXXVIII,abe,,west2630,gwedegw-,AB:3,,,,,,"upset, overturn","overturn, upset",initial,,,,,,,,,,godegw-,,,,,,,,,,,,,,,cf. gweleb-
370,Day,GMD1995,XXXVIII,abe,,west2630,gôgôgo-,AB:3,,,,,,dentate,dentate,initial,,,,,,,,,,,,,,,,,,,,,,,,,cf. kagad
371,Day,GMD1995,XXXVIII,abe,,west2630,gôgow-,AB:3,,,,,,"saw toothed, dentate","dentate, saw-toothed",initial
372,Day,GMD1995,XXXVIII,abe,,west2630,gôgsini-,AB:3,,,,,,"calm, aimless, lonely","aimless, calm, lonely",initial
365,Day,GMD1995,XXXVIII,abe,,west2630,gokokh-,AB:3,,,,,,make the call of the owl,"call, owl",initial
366,Day,GMD1995,XXXVIII,abe,,west2630,gottl-,AB:3,,,,,,mixed,mixed,initial
374,Day,GMD1995,XXXVIII,abe,,west2630,gôw-,AB:3,,,,,,"rough, prickly, thorny","prickly, rough, thorny",initial
367,Day,GMD1995,XXXVIII,abe,,west2630,goz-,AB:3,,,,,,away,away,initial,,,,,,,,,,,,,,,,,,,,,,,,,cf. gwôz
376,Day,GMD1995,XXXVIII,abe,,west2630,gsini-,AB:3,,,,,,"lonesome, tiresome","lonesome, tiresome",initial
377,Day,GMD1995,XXXVIII,abe,,west2630,gwagw-,AB:3,,,,,,push,push,initial
378,Day,GMD1995,XXXVIII,abe,,west2630,gwagwad-,AB:3,,,,,,"try, attempt","attempt, try",initial
379,Day,GMD1995,XXXVIII,abe,,west2630,gwagwah-,AB:3,,,,,,holler,holler,initial
380,Day,GMD1995,XXXVIII,abe,,west2630,gwah-,AB:3,,,,,,"call, shout, or holler at someone","call, holler, shout",initial,,,,,,,,,,,,,,,,,,,,,,,,,"obsolescent, see gwagwah-"
381,Day,GMD1995,XXXVIII,abe,,west2630,gwahli-,AB:3,,,,,,surprise,surprise,initial
383,Day,GMD1995,XXXVIII,abe,,west2630,gwassôgw-,AB:3,,,,,,insult,insult,initial
384,Day,GMD1995,XXXVIII,abe,,west2630,gwazia-,AB:3,,,,,,swallow,swallow,initial
385,Day,GMD1995,XXXVIII,abe,,west2630,gweda-,AB:3,,,,,,sink,sink,initial,,,,,,,,,,geda-
